onset	duration	trial_type	stimulus_pattern
0	28	rest	null
28	6	stimulus_random	000011000000011101010000101110001000101100110011010000000111001110010000001011000010110010011011001110111011000110011000001001011011011001000001
34	6	rest	null
40	6	stimulus_random	000100111110111001010001010011111101010111011110011101001100110010110010011010110000110000110011111010001010100011001101011110111010100101000010
46	6	rest	null
52	6	stimulus_random	100010000110010000110111111001110111011110111011101111100100010100010100010100111010010100011111011010001001100011011110110000100110100001010000
58	6	rest	null
64	6	stimulus_random	011110011101101110101010010110100000010000110011101110001111100101101101110110010101001000101100100111001101001000100100111101001011010001000101
70	6	rest	null
76	6	stimulus_random	110010000001011110111100111100110001101100110110100100000010000001010011000001101000110110010100000111000000001101110111101000110110100101010100
82	6	rest	null
88	6	stimulus_random	111101110110011100100000110011100110011111111011100011101101101101011111100000100000000000000111100111100010111101010101001011000010110110111100
94	6	rest	null
100	6	stimulus_random	111111101101110100100000000100111010100000011110001100000111010100010010000010001001011101010001010101011110111111111101111001010001000000110010
106	6	rest	null
112	6	stimulus_random	000110110100111010101010011110110111010100011100010111111010111010101010001000110000101000100011000010011011010001000010101010010101111011100100
118	6	rest	null
124	6	stimulus_random	111100101111101110110001101110010111011111010000100000101111011110001101011000101110011111110100100010001101110100101111001111111100011110011000
130	6	rest	null
136	6	stimulus_random	100100100101011110011001100110010000110110010111000110111001110100101000101001001100011110000101111101110001111001000111100111001101110101001101
142	6	rest	null
148	6	stimulus_random	101010001001111101011100010111101001110110110011000110001010110010110111111010110001100110010111001100110100100101101011111101010101101100110111
154	6	rest	null
160	6	stimulus_random	000011011100101100000001111111001100001101101110001010111000111101110010110001001101110100100001010110101010010011100110011101011111001010101000
166	6	rest	null
172	6	stimulus_random	000001110101111011110110000001011101001010010100100011110010101110010010100100000110111111010111011010000011111001001000010000101101110100001110
178	6	rest	null
184	6	stimulus_random	001011100011111101110001100110010010111010101100010101110011011111001011100100001000001000101011010111101110011011111100110001101100011111110000
190	6	rest	null
196	6	stimulus_random	000101101101101100110011110100000110000011111101111011111010010111111000101000000010100100101000010000000011010010111011010001000100010111100101
202	6	rest	null
208	6	stimulus_random	111000110000010110101001110011000011010000100001000110101000100111010101001011100111001100000011100101111000111100001110100110111100111011110101
214	6	rest	null
220	6	stimulus_random	111001011110100011011010111001100001010010101101110100011000010100000100110111011111000100111000110101111010110010001100010101001110000010111010
226	6	rest	null
232	6	stimulus_random	011110001101010001110011001110000000100111111101010101111101011110000111001010100010011101010110100111001101010011010100011100010100100010000011
238	6	rest	null
244	6	stimulus_random	100101100100110100000011010001101111010001100100100101000101111010111111110011000111110101010111001110000110110110100110100001000101110110110001
250	6	rest	null
256	6	stimulus_random	000010110100001001100001100101101011010110110011001101000100001111100111100111101001000100000101010010000111110101110010100001001000100010100110
262	6	rest	null
268	6	stimulus_random	111011101000100101011101000101000001101110000010000110000001011000110110110101111010110010001100110101100010110101000100101000010111000001110100
274	6	rest	null
280	6	stimulus_random	111100111100110001110101010000010011000111100111010001111000010110100101011001001011000101111011110011101000010100100000100011110001011001111000
286	12	rest	null
