onset	duration	trial_type	stimulus_pattern
0	28	rest	null
28	6	stimulus_random	001010010011010001110000111000010010001110111000011000110111100011111111110000000100110100101110000111001111010101110011110010000111111100000000
34	6	rest	null
40	6	stimulus_random	100000100101010101111101101000010101100101000110100011101101100100011101101000000011101010010111011010111110110000100111100001011001001011000001
46	6	rest	null
52	6	stimulus_random	110001011111101000111011101010100011100011110011111011101100010001111100111100111111010000010110001001010010101010101010001000000011110010100110
58	6	rest	null
64	6	stimulus_random	000011000100101101100011110101001010010010101000111111010010011001010101000000110011110010111101011110110101101011100110000101101000000011100110
70	6	rest	null
76	6	stimulus_random	010000000010001111111111101010110000100000101100100111000001111110111001001000101101011010101010100010001001111100000011110000111100001011111111
82	6	rest	null
88	6	stimulus_random	000100011010001001010101000111010000010000001011111101110001111111010101010000111001101000001000110000111101000111010110101110000010011100101011
94	6	rest	null
100	6	stimulus_random	111001000100000000101000100101100100101101010000111000101011010010110000010001010001011010101110011111111001000000111001001010111100100010000010
106	6	rest	null
112	6	stimulus_random	111010000001011101111011110011110000110011101011001011011000000000101011100101000101100000011111001011011010110000010101100101010110101001101100
118	6	rest	null
124	6	stimulus_random	100100101110110000010110001000010011010001000000101000110110000100010110100001110010011001011110101011101101000101010000000111100011100001111011
130	6	rest	null
136	6	stimulus_random	011000001111000010010101111101101111010010100010110100011011001100001100000111001101000110110110110101000100000110101010100101110111100111100010
142	6	rest	null
148	6	stimulus_random	110001011001100001100111001001001010101100001010111100011110100101000011000001011111000010100000110010101110000111011000010011110110010101000101
154	6	rest	null
160	6	stimulus_random	101010101100110011110100101101000110010000010010000011000101110011000001010101111101101110010111010111110001001101011000111011010100111000101011
166	6	rest	null
172	6	stimulus_random	000110001101100110100001010110011110101001011011110000010001001011011111011111100010100001110100000011111001101000000000100111100001101011101001
178	6	rest	null
184	6	stimulus_random	001010100000110001010010010111001110011100001001000111100101110011110111010111011010111000111101100100100110100100111010111001100011000101000010
190	6	rest	null
196	6	stimulus_random	000000101001010001111111100001010011010100110000010101101101001010010100100110000000010010110110110011010101111001000011101110010000110111001010
202	6	rest	null
208	6	stimulus_random	100000000100111100111001010010110000011000111001111101011011101100111010001101111111011011110010010000010010100100101100010011000001111000110001
214	6	rest	null
220	6	stimulus_random	000011001011111101011100110001011001100111001010110010101110100010000000110010110000101011110001010110011111111010101100010010111011010101100001
226	6	rest	null
232	6	stimulus_random	010100100010101110011001010111011111101111000011101011011000111010001000100111011110010110101110010010110001011001101001101000101011001000011010
238	6	rest	null
244	6	stimulus_random	111100000010000010010101011110000100010001001000101010101000010011100001000111001011110011101110110101010011111110010001111011001011001011111100
250	6	rest	null
256	6	stimulus_random	000101111000011011000101010100111000000010000010011010000110100010101011000000111010111010001001011111110111001000011010110101110100001011101100
262	6	rest	null
268	6	stimulus_random	001110101010010000001001101101100100100001111111011000111000111101010101010111010011101010110001001100000010001010001110111001000011111001111100
274	6	rest	null
280	6	stimulus_random	011011111001111011000010011000101011101010001011010100100111111100101001011110100011110110101111010011001110000010100011001000000010010000110001
286	12	rest	null
